bibid, feature, label, label_name, is_labeled
1009977,"แนวทางการพัฒนาเชิงกลยุทธสำหรับการท่องเที่ยวเชิงวัฒนธรรมในจังหวัดลำปางการท่องเที่ยวเชิงวัฒนธรรม ( tourism ) <BR><BR>,",5,สังคมศาสตร์,1
1005636,"การประยุกต์แนวทางการมีส่วนร่วมในกระบวนออกแบบและวางแผนโครงสร้างพื้นฐานของรัฐเพื่อการแก้ไขปัญหาความขัดแย้งด้านการใช้ทรัพยากรน้ำการกระจายอำนาจ, การจัดการสิ่งแวดล้อม, พื้นที่การเกษตร, ข้อขัดแย้งเรื่องการใช้น้ำ",5,สังคมศาสตร์,1
294288, การพัฒนาระบบบริหารจัดการงานวิจัยในมหาวิทยาลัยราชภัฏราชนครินทร์ระบบบริหารจัดการ มหาวิทยาลัยราชภัฏราชนครินทร์,5,สังคมศาสตร์,1
1013873,"การพัฒนาทุนมนุษย์วิถีพุทธในการบริหารองค์กรเพื่อรองรับประชาคม อาเซียนnbsp;nbsp;nbsp; - การพัฒนาทุนมนุษย์เชิงพุทธ (BUDDHIST HUMAN CAPITAL DEVELOPMENT) nbsp;nbsp;nbsp; - การบริหารองค์กร (ORGANIZATION MANAGEMENT)  nbsp;nbsp;nbsp; - ประชาคมอาเซียน (ASSOCIATION OF SOUTHEAST ASIAN NATIONS COMMUNITY ),",5,สังคมศาสตร์,1
1036370,โครงการการศึกษาและพัฒนาผลิตภัณฑ์อาหารทะเลแปรรูปกึ่งสำเร็จรูปเพื่อเพิ่มมูลค่าทรัพยากรชุมชน ของชุมชนประมงพื้นบ้านบางแห่งใน อ.หนองจิก จ.ปัตตานีการพัฒนาผลิตภัณฑ์    อาหารทะเลแปรรูปกึ่งสำเร็จรูป     การเพิ่มมูลค่า,5,สังคมศาสตร์,1
1000264,กระบวนการทางสังคมเพื่อธำรงและสืบสานความเป็นไทของคนไทที่อาศัยอยู่ในรัฐทางตอนเหนือของประเทศมาเลเซียกระบวนการทางสังคม การธำรงสืบสานความเป็นไท คนไทในรัฐตอนเหนือของประเทศมาเลเซีย ประเทศมาเลเซีย,5,สังคมศาสตร์,1
1000773,"ปัจจัยที่มีผลต่อพฤติกรรมวิถีพุทธของนักเรียนวัยรุ่น ในกรุงเทพมหานครพฤติกรรมวิถีพุทธพฤติกรรมนักเรียนวัยรุ่นปัจจัยนำ,ปัจจัยเอื้อ,ปัจจัยเสริม",5,สังคมศาสตร์,1
1006778,การสร้างแบบฝึกเพื่อพัฒนาทักษะการอ่านภาษาอังกฤษในรูปของชุดหนังสืออ่านนอกเวลาที่มีปริบทแบบไทยสำหรับนักเรียนชั้นมัธยมศึกษาปีที่ 1-3แบบฝึกทักษะ&nbsp;&nbsp;&nbsp; การอ่าน&nbsp;&nbsp;&nbsp; หนังสือนอกเวลา&nbsp;&nbsp; ภาษาอังกฤษ&nbsp; ไทย&nbsp;ปริบท&nbsp; นักศึกษา&nbsp;&nbsp; practice&nbsp; reading&nbsp; skills&nbsp; kit&nbsp; external&nbsp; English&nbsp; Thai&nbsp; context&nbsp; secondary education,5,สังคมศาสตร์,1
1040463,"การบูรณาการแนวคิดเศรษฐกิจสร้างสรรค์ในการพัฒนาผลิตภัณฑ์เชิงนวัตกรรมจากสับปะรดภูงาวIntegration of Creative Economy Concept for Innovative Product Development from Phu-Ngao Pineappleการบูรณาการ,แนวคิดเศรษฐกิจสร้างสรรค์,ผลิตภัณฑ์เชิงนวัตกรรมจากสับปะรด,สับปะรดภูงาว,Integration,Creative Economy Concept,Innovative product from pineapple,Phu-Ngao pineapple",5,สังคมศาสตร์,1
1002511,การศึกษาและพัฒนาประสิทธิภาพการจัดการศึกษาขั้นพื้นฐานของโรงเรียนขนาดเล็ก ในตำบลเกาะแก้ว อำเภอเสลภูมิ จังหวัดร้อยเอ็ด1. การจัดการศึกษาขั้นพื้นฐาน 2. โรงเรียนขนาดเล็ก 3. ตำบลเกาะแก้ว (ร้อยเอ็ด) 4. ศึกษาและพัฒนา,5,สังคมศาสตร์,1
1014314,"การนำหลักทิฏฐธัมมิกัตถประโยชน์มาใช้ในการเสริมสร้างความมั่นคงของสตรีในภาคตะวันตก1 nbsp;หลักทิฏฐธัมมิกัตถประโยชน์ (Ditthadhammikatthapayojana)2 การเสริมสร้างความมั่นคง (creation of security)  nbsp; nbsp; nbsp; nbsp; nbsp; nbsp; nbsp; nbsp; nbsp; 3 nbsp;nbsp;ความมั่นคง (security)		4 ความมั่นคงของสตรี (women security),",5,สังคมศาสตร์,1
1018149,"กลยุทธ์การตลาดในการสร้างความจงรักภักดีของนักท่องเที่ยวชาวอาเซียน+3ต่อการท่องเที่ยวไทยกลยุทธ์การตลาด (Marketing Strategies) ความจงรักภักดี (Loyalty) การท่องเที่ยว (Tourism) ประเทศไทย (Thailand) นักท่องเที่ยวชาวอาเซียน (ASEAN Tourists),",5,สังคมศาสตร์,1
1042892,"การเสริมสร้างอุตสาหกรรมสร้างสรรค์ด้านดนตรี ศิลปะ และนันทนาการ เพื่อยกระดับผลิตภัณฑ์และบริการในภาคการท่องเที่ยวโดยชุมชนของจังหวัดขอนแก่นเพื่อขับเคลื่อนเศรษฐกิจสร้างสรรค์ของประเทศอย่างยั่งยืนEnhancing Music, Art and Recreation Technology to Improve  Product and Service of Community based Tourism Sector in Khon Kaen for Sustainable Creative Economyอุตสาหกรรมสร้างสรรค์ด้านดนตรี ศิลปะ และนันทนาการ,การเสริมสร้างสมรรถนะผู้ประกอบการ,การท่องเที่ยวและการบริการ,Music,Art and Recreation Technology,Entrepreneurship Capacity Enhancement,Tourism and Hospitality",5,สังคมศาสตร์,1
1008426,ผลกระทบของการท่องเที่ยวที่มีต่อคุณภาพชีวิตของชาวเกาะการท่องเที่ยวเกาะ คุณภาพชีวิตชาวเกาะ,5,สังคมศาสตร์,1
295999," การจัดการความรู้การบริหารการผลิตแบบมีส่วนร่วมเพื่อพัฒนาธุรกิจชุมชนกลุ่มตัดเย็บบ้านดอกแดง ต.สง่าบ้าน อ.ดอยสะเก็ด จ. เชียงใหม่การบริหารจัดการ, การบริหารการผลิต, ประสิทธิภาพ, คุณภาพ, ต้นทุน, วิสาหกิจชุมชน,",5,สังคมศาสตร์,1
1025694,"มาตรฐานและแนวทางการดำเนินงานของสถาบันสิทธิมนุษยชนแห่งชาติสถาบันสิทธิมนุษยนชนระดับชาติ,National Human Rights Institution",5,สังคมศาสตร์,1
1000500,"การพัฒนาตัวชี้วัดความสุขแบบพอเพียงของคนในชุมชน จังหวัดสิงห์บุรีตัวชี้วัด, การพัฒนาตัวชี้วัด, ความสุขแบบพอเพียง, ชุมชนเข้มแข็ง, เศรษฐกิจแบบพอเพียงตามแนวพระราชดำริ, indicators, indicators’ development, sufficient happiness, strengthen community, sufficient economics under the His Royal Highness opinion",5,สังคมศาสตร์,1
1002182,"ความพึงพอใจของผู้ประกอบการที่มีต่อบัณฑิตสาขาวิศวกรรมศาสตร์ในสถาบันอุดมศึกษาของรัฐความพึงพอใจ, บัณฑิต, อุดมศึกษา <BR><BR>Satisfactions, Graduates, Higher Educational",5,สังคมศาสตร์,1
1017259,"วิจัยและพัฒนารูปแบบการเติมเต็มศักยภาพของอาสาสมัครสาธารณสุขประจำหมู่บ้านภายใต้บทบาทและภารกิจที่คาดหวังวิจัยและพัฒนารูปแบบ,อาสาสมัครสาธารณสุขประจำหมู่บ้าน,",5,สังคมศาสตร์,1
1046894,การขับเคลื่อนกระบวนการจัดทำแผนชุมชนในการเสริมสร้างศักยภาพชุมชนเข้มแข็ง สู่การพัฒนาที่ยั่งยืนในเขตจังหวัดมหาสารคาม และจังหวัดกาฬสินธุ์Mobilization ofCommunity Planning Process in Reinforcing Community Strength toward Sustainable Development in Maha Sarakham and Kalasin Provinceชุมชนเข้มแข็ง แผนชุมชนการพัฒนาที่ยั่งยืน,5,สังคมศาสตร์,1
1041617,"กลยุทธ์การสื่อสารอัตลักษณ์ของชาติพันธุ์กูยเพื่อส่งเสริมการท่องเที่ยวเชิงวัฒนธรรมของกลุ่มชาติพันธุ์กูยในจังหวัดสุรินทร์และจังหวัดศรีสะเกษThe Identity Communicating Strategic for Cultural Tourism Campaigns of Kui Ethnic Group  in Surin Province Sisaket Province, Thailand.อัตลักษณ์ กลยุทธ์การสื่อสาร ชาวกูย,Identity,Communicating Strategic,Kui Ethnic",5,สังคมศาสตร์,1
1010626,"การประยุกต์ใช้หลักปรัชญาเศรษฐกิจพอเพียงสู่การบริหารจัดการ ของบุคลากรมหาวิทยาลัย มหาจุฬาลงกรณราชวิทยาลัย1. เศรษฐกิจพอเพียง 2.nbsp; บุคลากร,",5,สังคมศาสตร์,1
1042358,"เศรษฐกิจสร้างสรรค์จากทุนทางวัฒนธรรม เพื่อพัฒนาสู่ย่านแห่งการเรียนรู้ กรณีศึกษา ย่านถนนพหลโยธินสายเก่า เชียงรายCreative economy through cultural capital to develop a learning district : The old Pahonyotin road district Chiang Raiย่านถนนพหลโยธินสายเก่า,ทุนทางวัฒนธรรม,ผลิตภัณฑ์วัฒนธรรม,สื่อดิจิทัลเพื่อการสื่อสารตลาด,The old Phahon Yothin,cultural capital,cultural product,digital marketing",5,สังคมศาสตร์,1
1003943,การจัดการความรู้วิถีชีวิตชุมชนและการเสริมสร้างภูมิคุ้มกันที่เข้มแข็งแก่ท้องถิ่นในการแก้ปัญหายาเสพติดและปัญหาความยากจน กรณีศึกษา อบต. ขุนฝาง อำเภอเมือง จังหวัดอุตรดิตถ์&nbsp;1. การจัดการความรู้ (knowledge Management)  2. วิถีชีวิตชุมชนในเขต อบต.ขุนฝาง (Community life styles) 3. การเสริมสร้างภูมิคุ้มกันในการแก้ปัญหายาเสพติดและปัญหาความยากจน (Immunization for drugs and poverty solutions),5,สังคมศาสตร์,1
1047356,"การบริหารจัดการชายแดนหลังการรวมตัวเป็นประชาคมสังคมและวัฒนธรรมอาเซียนอย่างสมบูรณ์ : ศึกษากรณีกลุ่มจังหวัดนครชัยบุรินทร์ (นครราชสีมา ชัยภูมิ บุรีรัมย์ สุรินทร์)Managing Bordered Provinces after Integration of ASEAN Socio - Cultural Community in 2015 : In Case of the Group of Nakornchaiburin Provinceประชาคมอาเซียน ประชาคมสังคมและวัฒนธรรมอาเซียน จังหวัดชายแดน กลุ่มจังหวัดนครชัยบุรินทร์,ASEAN Community,ASEAN Socio - Cultural Community,bordered province",5,สังคมศาสตร์,1
1019123,"การจัดการองค์ความรู้ปรัชญาของเศรษฐกิจพอเพียงด้านเกษตรทฤษฏีใหม่แบบมีส่วนร่วมเพื่อแก้ปัญหาความยากจนของชุมชนอย่างยั่งยืนในเขตพื้นที่องค์การบริหารส่วนตำบลเสม็ด อำเภอเมือง จังหวัดบุรีรัมย์การจัดการความรู้, ปรัชญาของเศรษฐกิจพอเพียงด้านเกษตรทฤษฏีใหม่, การแก้ปัญหาความยากจน, ความยั่งยืน,The knowledge management, the sufficiency economic philosophy on the new agricultural theory, the solotion of the poverty problems, stability",5,สังคมศาสตร์,1
1052057,"การศึกษาแนวทางการออกแบบปรับปรุงสภาพแวดล้อมภายในบ้านสำหรับผู้ป่วยและผู้ดูแลผู้ป่วยที่สูงอายุ กรณีศึกษาโรค หลอดเลือดในสมองThe study is designed to improve the home environment for patients and the elderly caregiver, case studies strokesสภาพแวดล้อมภายในบ้าน,ส่วนห้องพักผู้ป่วย,โรคหลอดเลือดสมอง,ผู้สูงอยุ,Interior Environment of home ,patient room, strokes, The elderly",5,สังคมศาสตร์,1
1001218,การพัฒนาขีดสมรรถนะบุคลากรขององค์กรปกครองส่วนท้องถิ่นการพัฒนาขีดสมรรถนะ CompetencyDevelopment องค์กรปกครองส่วนท้องถิ่น LocalAdministration Organization <BR>,5,สังคมศาสตร์,1
1023577,"การประยุกต์ภูมิสารสนเทศเพื่อวิเคราะห์การใช้ประโยชน์ที่ดินและความสัมพันธ์ระหว่างการใช้ประโยชน์ที่ดินกับวิถีชีวิตครัวเรือนเพื่ออนุรักษ์การประกอบอาชีพทำนาเกลือในพื้นที่อ่าวปัตตานีภูมิสารสนเทศ การใช้ประโยชน์ที่ดิน วิถีชีวิต ความสัมพันธ์ นาเกลือ,Geo-Informatics,Land Use,Livelihood,Relationship,Salt Farming",5,สังคมศาสตร์,1
1053581,"การพัฒนาทักษะสืบค้นข้อมูลเพื่อการตั้งโจทย์วิจัยในกระบวนการพัฒนาทักษะการวิจัยของนักศึกษามหาวิทยาลัยราชภัฏกาฬสินธุ์The Development of Skills Information Retrieval for Formulating Research Questions in the Process of Research Skill Development for Students at Kalasin Rajabhat University<p>ทักษะการสืบค้นข้อมูล,&nbsp;ทักษะการตั้งโจทย์วิจัย</p>,Skills of Information retrieval,Skills of formulating a research question",5,สังคมศาสตร์,1
295343," ความชุกของโรคซึมเศร้าในคนไทย : การสำรวจระบาดวิทยาระดับชาติ ปี 2551ระบบสารสนเทศ, การพัฒนาระบบสารสนเทศ, ความต้องการพัฒนาครูและบุคลากรทางการศึกษา, การจัดการเรียนรู้",5,สังคมศาสตร์,1
1044908,"นวัตกรรมดิจิตอลการละเล่นพื้นบ้านไทยเพื่อพัฒนาทักษะการคิดแบบนักวิทยาการคอมพิวเตอร์ สำหรับนักเรียนระดับชั้นประถมศึกษาInnovation Digital Folk Thai Player for Developmenting of Computer Scientist Thinking Skill in Primary School Student.4.1  	นักวิทยาการคอมพิวเตอร์ (Computer  Scientist)  4.2  	โปรแกรมที่สัมผัสและรู้สึกได้ (Tangible programming)  4.3 	การดีบัก (Debuging)  4.3  	การจัดกระทำ (Manipulatives) 4.4  	การเรียนรู้ (Learning),4.1  	นักวิทยาการคอมพิวเตอร์ (Computer  Scientist)  4.2  	โปรแกรมที่สัมผัสและรู้สึกได้ (Tangible programming)  4.3 	การดีบัก (Debuging)  4.3  	การจัดกระทำ (Manipulatives) 4.4  	การเรียนรู้ (Learning)",5,สังคมศาสตร์,1
1025187,"บทบาทของสถาบันอุดมศึกษาเอกชนในประเทศไทยด้านพันธกิจการอนุรักษ์ ส่งเสริมและทำนุบำรุงศิลปวัฒนธรรมศิลปวัฒนธรรม,บทบาทของสถาบันอุดมศึกษา,การอนุรักษ์,ส่งเสริม,ทำนุบำรุง,arts and culture,roles of higher education institution,conservation,promotion and enhancement",5,สังคมศาสตร์,1
1006775,การปรับปรุงกระบวนการผลิตเพื่อยกระดับคุณภาพสู่มาตรฐาน อย.เข้าสู่การคัดสรรสุดยอดหนึ่งตำบลหนึ่งผลิตภัณฑ์ไทย (OTOP) ในจังหวัดสมุทรสงครามคุณภาพมาตรฐาน อย. ,5,สังคมศาสตร์,1
1051703,"กลยุทธ์การสร้างภาพลักษณ์ศิลปวัฒนธรรมจังหวัดสงขลาตามแนวปรัชญาเศรษฐกิจพอเพียงSTRATEGIES OF  IMAGE CREATION FOR ART AND  CULTURE   IN SONGKHLA  PROVINCE BASED ON THE SUFFICIENCY ECONOMY PHILOSOPHYการวางแผนกลยุทธ์,ภาพลักษณ์, ศิลปวัฒนธรรม, เศรษฐกิจพอเพียง",5,สังคมศาสตร์,1
1030006,"ศึกษาเปรียบเทียบความเป็นมืออาชีพของครูสอนศาสนาในโรงเรียนเอกชนสอนศาสนาสามจังหวัดชายแดนภาคใต้กับโรงเรียนเอกชนสอนศาสนาในมาเลเซียครูสอนศาสนา มืออาชีพ โรงเรียนเอกชนสอนศาสนา ชายแดนภาคใต้ มาเลเซีย,The religion teacher, Professional, Islamic Private School, Southern Thailand, Malaysia",5,สังคมศาสตร์,1
1019261,"ศึกษาศักยภาพของแหล่งทรัพยากรการท่องเที่ยววิถีประมง ชุมชนจักสาน ตำนานริมเล ต.บ่อหิน อ.สิเกา จ.ตรังการท่องเที่ยวเชิงอนุรักษ์,แหล่งท่องเที่ยว,ศักยภาพแหล่งท่องเที่ยว,Eco-tourism,Attraction,Potential attraction",5,สังคมศาสตร์,1
1021551,"รูปแบบการใช้วัดเป็นศูนย์กลางในการดูแลผู้สูงอายุในอนาคตศูนย์กลางในการดูแลผู้สูงอายุ,central to the care of the elderly",5,สังคมศาสตร์,1
1003780,"รูปแบบการพัฒนาศักยภาพพลังงานทดแทนการใช้พลังงานจากปิโตเลี่ยมรูปแบบ, Model, พลังงานทดแทน, การใช้พลังงาน ,ปิโตเลี่ยม ",5,สังคมศาสตร์,1
273773,"การพัฒนาบทเรียนอิเล็กทรอนิกส์เพื่อสอนกลยุทธ์ในการอ่าน รายวิชาภาษาอังกฤษ สำหรับวิทยาศาสตร์สุขภาพมหาวิทยาลัยทักษิณ วิทยาเขตพัทลุง จังหวัดพัทลุง,E-learning,Reading Strategies,English for Health Science Course",5,สังคมศาสตร์,1
1009053,"การวิเคราะห์ประสิทธิภาพเชิงนิเวศเศรษฐกิจอุตสาหกรรมพลังงาน และการประเมินตัวชี้วัดความสำเร็จการเป็นอุตสาหกรรมเชิงนิเวศประสิทธิภาพเชิงนิเวศเศรษฐกิจ,อุตสาหกรรมเชิงนิเวศ,อุตสาหกรรมพลังงาน,มูลค่าผลิตภัณฑ์,ผลกระทบการผลิต,Eco efficiency,Eco industry,Energy industry,Value of product,Impact on production",5,สังคมศาสตร์,1
294966," การพัฒนาโมเดลปัจจัยการจัดการความรู้ที่ส่งผลต่อความเป็นองค์กรแห่งการเรียนรู้ของสถานศึกษาขั้นพื้นฐาน สังกัดสำนักงานคณะกรรมการการศึกษาขั้นพื้นฐานในเขตจังหวัดปทุมธานีการบริหารจัดการคุณภาพการศึกษา, เขตพื้นที่การศึกษา, สำนักพื้นที่การศึกษา, สถานศึกษา, ยุทธศาสตร์ด้านการศึกษาของท้องถิ่น",5,สังคมศาสตร์,1
1003023,การศึกษาความพึงพอใจของผู้ใช้มหาบัณฑิต มหาวิทยาลัยราชภัฏสุรินทร์3. คำสำคัญ (keywords) ของโครงการวิจัย ความพึงพอใจของผู้ใช้มหาบัณฑิต,5,สังคมศาสตร์,1
1024804,"นโยบายและแนวปฏิบัติขององค์การชุมชนในการเสริมสร้างสุขภาวะผู้สูงอายุ อำเภอสามพราน จังหวัดนครปฐมนโยบาย,แนวปฏิบัติในการเสริมสร้างสุขภาวะผู้สูงอายุ,องค์การชุมชน,Policy,Practising to enhance healthy for the elder,Community Organization",5,สังคมศาสตร์,1
1019962,"โลจิสติกส์และโซ่อุปทานการท่องเที่ยว เลย &ndash; หลวงพระบาง,",5,สังคมศาสตร์,1
1022921,"กลยุทธ์การตลาดผลิตภัณฑ์ SME กลุ่มสมุนไพรไทยเพื่อผิวพรรณในเขตกรุงเทพมหานครกลยุทธ์การตลาด,สมุนไพรไทยเพื่อผิวพรรณ,Market Strategies,Herbal Skin Product",5,สังคมศาสตร์,1
1002832,โครงการศึกษาผลกระทบการขยายอายุการทำงานของภาคเอกชนขยายอายุทำงานภาคเอกชน,5,สังคมศาสตร์,1
1034046,"ระดับความหนักของการออกกำลังกายที่ส่งผลต่อระดับแลคเตทในเลือดและเวลาปฏิกิริยาการตอบสนองแลคเตทในเลือด,เวลาปฏิกิริยาการตอบสนอง,Blood Lactate,Response time",5,สังคมศาสตร์,1
292043," การพัฒนาแบบประเมินสมรรถนะ สำหรับผู้ประเมินคุณภาพภายในระดับอุดมศึกษา สังกัดกระทรวงการท่องเที่ยวและกีฬาสมรรถนะ, แบบประเมินสมรรถนะ, ผู้ประเมินภายใน,competency assessment, competency assessment form, internal assessor",5,สังคมศาสตร์,1
1000682,"การศึกษาแนวทางการพัฒนาการท่องเที่ยวเชิงนิเวศ อำเภอหัวหิน จังหวัดประจวบคีรีขันธ์การพัฒนาการท่องเที่ยว, การท่องเที่ยวเชิงนิเวศ,",5,สังคมศาสตร์,1
1017566,"ชีวประวัติประธานาธิบดีโฮจิมินห์ตั้งแต่ค.ศ. 1890-1945: การสังเคราะห์เชิงคติชนวิทยาประธานาธิบดีโฮจิมินห์, ชีวประวัติ, การสังเคราะห์, ตั้งแต่ ค.ศ.1890-1945,PRESIDENT HO CHI MINH,&nbsp;BIOGRAPHY,&nbsp;SYNTHESIS,&nbsp;FROM 1890-1945",5,สังคมศาสตร์,1
1009797,"การพัฒนากระบวนการติดตามหลังปล่อยและการช่วยเหลือ หรือสงเคราะห์ผู้พ้นโทษติดตามหลังปล่อย สงเคราะห์ผู้พ้นโทษ,Ex-prisoner Post-ReleaseFollow-upSupport System",5,สังคมศาสตร์,1
1012148,"บทดิเกร์ฮูลู : คุณค่าทางภาษาและการสื่อสารที่เชื่อมโยงกับสังคมและวัฒนธรรมจังหวัดชายแดนภาคใต้บทดิเกร์ฮูลู,คุณค่าทางภาษา,การสื่อสาร,มิติทางสังคมและวัฒนธรรม,จังหวัดชายแดนภาคใต้,",5,สังคมศาสตร์,1
1033784,"การสร้างนวัตกรรมทางสังคม เพื่อการขับเคลื่อนสังคมเกษตรอินทรีย์บนเศรษฐกิจฐานรากแบบพอเพียง โดยการมีส่วนร่วมของเครือข่ายเกษตรอินทรีย์ PGS จังหวัดเชียงรายเกษตรอินทรีย์,เศรษฐกิจพอเพียง,เศรษฐกิจฐานราก,ท่องเที่ยวเชิงสุขภาพ,นวัตกรรมทางสังคม,Organic Agriculture,Sufficiency Economy,Local Economy,Health Tourism,Social Innovation",5,สังคมศาสตร์,1
1016612,"บทบาทของผู้สูงอายุไทยต่อการมีส่วนร่วมพัฒนาท้องถิ่นบทบาท/ผู้สูงอายุไทย/การมีส่วนร่วมพัฒนาท้องถิ่น,บทบาทของผู้สูงอายุไทยต่อการมีส่วนร่วมพัฒนาท้องถิ่น,บทบาท/ผู้สูงอายุไทย/,",5,สังคมศาสตร์,1
1028970,"สิทธิชุมชนในการบริหารจัดการแหล่งท่องเที่ยวเชิงนิเวศ : ศึกษากรณีชุมชนบางใบไม้ ตำบลบางใบไม้ อำเภอเมือง จังหวัดสุราษฎร์ธานีสิทธิชุมชน, การบริหารจัดการท่องเที่ยวเชิงนิเวศ,Community Rights, Ecotourism management",5,สังคมศาสตร์,1
1041687,"การพัฒนาสมรรถนะของผู้เรียนด้านวิทยาศาสตร์และเทคโนโลยีเพื่อส่งเสริมการเรียนรู้ศตวรรษที่ 21The Development the Competency of Science and Technology Learners of Learner in the 21st Centuryสมรรถนะ   การเรียนรู้   ศตวรรษที่ 21  สมาร์ทโฟน,capacity     learning       21st century      Smartphone",5,สังคมศาสตร์,1
1002628,โครงการศึกษาต้นทุนการประกอบการรถโดยสารประจำทาง-ต้นทุนการประกอบการ-รถโดยสารประจำทาง,5,สังคมศาสตร์,1
1012110,"การพัฒนาทักษะการดีดจะเข้นักเรียนสาขาเครื่องสายไทย(จะเข้)โดยใช้เพลงฉิ่งมุล่ง ๗ บันไดเสียงของรองศาสตราจารย์ปกรณ์รอดช้างเผื่อนการดีดจะเข้,เครื่องสายไทย,ฉิ่งมุล่ง,",5,สังคมศาสตร์,1
1028607,"การพัฒนารูปแบบการเรียนรู้ออนไลน์แบบเปิดเพื่อพัฒนาสมรรถนะการใช้ชีวิตของผู้สูงวัยไทยแลนด์ 4.0การเรียนรู้ออนไลน์แบบเปิด สมรรถนะ การใช้ชีวิต ผู้สูงวัย ไทยแลนด์ 4.0,Massive Open Online Course, Life, Competency, Older Adults, Thailand 4.0 Era",5,สังคมศาสตร์,1
1005785,การพัฒนาทักษะกระบวนการวิจัยของนักศึกษาวิชาชีพครูด้วยฐานทรัพยากรธรรมชาติและสิ่งแวดล้อมในพื้นที่ลุ่มน้ำบางปะกง.สิ่งแวดล้อมศึกษา ลุ่มน้ำบางปะกง,5,สังคมศาสตร์,1
1004755,การศึกษาและพัฒนาหลักสูตรสถานศึกษา  วิทยาลัยสารพัดช่างอุดรธานี4.1 หลักสูตรสถานศึกษา <BR>4.2 การพัฒนาหลักสูตร <BR>4.3 ตลาดแรงงาน ,5,สังคมศาสตร์,1
1048046,การพัฒนารายวิชาภาษาอังกฤษโดยใช้ศิลปวัฒนธรรมท้องถิ่นเพชรบุรีสำหรับนักเรียนชั้นมัธยมศึกษาปีที่1 จังหวัดเพชรบุรีDevelopment of English Course Based on Phetchaburi Art and Culture for Mattayomsuksa I Students in Phetchaburi Provinceการพัฒนา (development) รายวิชาภาษาอังกฤษ (English Course) ศิลปวัฒนธรรม (Art and Culture) ศิลปวัฒนธรรมท้องถิ่นเพชรบุรี (Phetchaburinbsp; Art and Culture),5,สังคมศาสตร์,1
1031792,"โครงการเสริมสร้างพัฒนาอาชีพทางเลือกบนฐานทรัพยากรในชุมชนบ้านปางมะกล้วย ตำบลป่าแป๋ อำเภอแม่แตง จังหวัดเชียงใหม่คำสำคัญ,เศรษฐกิจฐานราก,ฐานทรัพยากรในชุมชน,อาชีพทางเลือก,Keywords,Local Economy,Based on Resources,Alternative Career,Innovation",5,สังคมศาสตร์,1
1022901,"การสื่อสารเพื่อการพัฒนาเครือข่ายทางสังคมของกิจกรรมลีลาศเพื่อสุขภาพผู้สูงอายุในเขตอำเภอเมืองจังหวัดจันทบุรีการสื่อสารสุขภาพ,เครือข่ายทางสังคม,ผู้สูงอายุ,ลีลาศเพื่อสุขภาพ,Health communication,Social network,Senior person,Social dance for health",5,สังคมศาสตร์,1
1037474,"การส่งเสริมสนับสนุนนักวิจัยด้านการพัฒนาสังคมและความมั่นคงของมนุษย์ให้มีศักยภาพสูงเป็นกำลังในการเพิ่มประสิทธิภาพของกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์การสนับสนุนนักวิจัยด้านสังคม,กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,Social researcher support,Ministry of Social Development and Human Security (MSDHS)",5,สังคมศาสตร์,1
1040288,"การปฏิรูประบบบริหารจัดการเพื่อลดความเสี่ยงจากปัญหาขยะอิเล็กทรอนิกส์ของประเทศไทยReforming E-waste management system of Thailand for risk reductionการปฏิรูป การลดความเสี่ยง ขยะอิเล็กทรอนิกส์,Reforming,Risk Reduction,E-waste,",5,สังคมศาสตร์,1
1011974,"การศึกษาวิเคราะห์หลักธรรมที่ปรากฏบนภาพจิตรกรรมฝาผนังวัดภูมินทร์ จังหวัดน่านวัดภูมินทร์, nbsp;วัฒนธรรมจังหวัดน่าน, จิตรกรรมฝาผนังวัดภูมินทร์, ศิลปินภาพเขียนภาพจิตรกรรมฝาผนังวัดภูมินทร์, วิเคราะห์ภาพจิตรกรรม,",5,สังคมศาสตร์,1
1000766,การคงอยู่ของวัฒนธรรมของชาวจีนฮ่อในจังหวัดเชียงรายการคงอยู่ หมายถึง สภาพการดำรงอยู่ของวัฒนธรรมดั้งเดิมของชุมชนโดยไม่เปลี่ยนแปลงไปตามปัจจัยแวดล้อมภายนอก เช่น เศรษฐกิจ สังคม การเมือง การสื่อสาร ตลอดจนนโยบายพัฒนาต่าง ๆ <BR>วัฒนธรรม หมายถึง วิถีการดำเนินชีวิตของชาวจีนฮ่อ ในที่นี้หมายถึง ประเพณี พิธีกรรม ความเชื่อ ศาสนาภาษา อาหารและ เศรษฐกิจ <BR>ชาวจีนฮ่อ หมายถึง ชาวจีนยูนนาน ที่อาศัยอยู่ในเขตจังหวัดเชียงราย ในที่นี้หมายถึงชาวจีนฮ่อในชุมชนบ้านผาตั้งอำเภอเวียงแก่นชุมชนดอยแม่สลอง อำเภอแม่ฟ้าหลวงชุมชนดอยวาวี อำเภอแม่สรวยและชุมชนห้วยซ้อ อำเภอเชียงของจังหวัดเชียงราย <BR><BR>,5,สังคมศาสตร์,1
